"Player","Team","POS","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
" "," ","","",""
"Christian McCaffrey","SF","RB1","224.2","1,034.4","7.6","76.3","652.9","4.4","1.0","276.9"
"","high","163.0","735.0","4.0","27.0","209.6","1.0","0.7","138.9"
"","low","113.5","525.7","1.9","21.3","135.1","0.7","2.0","91.2"
"DJ Chark Jr.","CAR","WR62","0.2","1.7","0.0","43.0","683.2","3.6","0.0","111.5"
"","high","0.5","5.4","0.0","49.5","744.1","4.4","0.0","167.0"
"","low","0.0","0.0","0.0","35.0","612.0","3.0","0.0","92.5"
"Jerick McKinnon","KC","RB39","53.6","264.5","1.7","41.2","348.5","3.3","0.5","111.0"
"","high","81.0","466.8","2.5","49.0","431.5","4.0","0.0","188.2"
"","low","37.0","144.0","1.0","29.0","266.0","2.6","1.0","72.6"
"David Njoku","CLE","TE10","0.0","6.1","0.0","53.8","585.5","4.2","0.5","110.7"
"","high","0.0","12.1","0.1","60.0","682.0","5.0","0.0","156.5"
"","low","0.0","0.0","0.0","51.0","525.4","3.8","1.0","107.0"
"Donovan Peoples-Jones","CLE","WR63","0.5","0.6","0.0","46.7","691.2","3.2","0.6","110.5"
"","high","1.0","1.0","0.0","51.0","754.4","5.0","0.0","163.4"
"","low","0.0","0.0","0.0","43.8","608.1","2.0","1.0","100.5"
"Elijah Mitchell","SF","RB40","142.8","653.6","4.1","13.5","98.4","0.9","0.7","110.4"
"","high","167.9","777.9","5.7","18.3","149.9","2.0","0.0","131.5"
"","low","118.0","604.5","2.1","7.6","51.0","0.0","2.0","98.7"
"Jamaal Williams","NO","RB41","161.7","643.1","5.2","11.2","94.1","0.4","1.1","110.4"
"","high","202.0","747.0","7.0","17.0","159.4","1.2","0.5","124.6"
"","low","135.6","578.4","3.1","6.0","40.4","0.0","2.0","99.3"
"Dalton Schultz","HOU","TE11","0.0","0.4","0.0","56.0","577.7","4.2","0.5","110.2"
"","high","0.0","0.7","0.0","61.0","635.8","5.4","0.0","177.9"
"","low","0.0","0.0","0.0","54.0","519.7","3.1","1.0","102.2"
"Damien Harris","BUF","RB42","142.2","626.3","4.6","16.2","112.8","0.3","1.1","108.9"
"","high","182.1","778.4","6.0","19.8","161.6","0.7","0.6","133.9"
"","low","118.0","517.0","3.9","10.9","76.7","0.0","2.0","93.6"
"Jonathan Mingo","CAR","WR64","1.6","16.1","0.1","44.8","651.3","3.2","0.5","108.0"
"","high","2.9","36.2","0.2","46.6","728.0","4.2","0.0","160.2"
"","low","0.0","0.0","0.0","43.8","569.7","2.1","1.0","100.4"
"Jameson Williams","DET","WR65","2.5","24.3","0.1","41.4","634.2","3.6","0.5","107.8"
"","high","5.6","38.0","0.3","52.0","770.5","5.0","0.0","150.3"
"","low","0.0","0.0","0.0","30.2","437.5","2.4","1.0","107.3"
"K.J. Osborn","MIN","WR66","2.6","12.3","0.1","48.2","551.6","4.4","0.3","106.7"
"","high","4.2","23.6","0.2","58.7","698.4","5.1","0.0","184.3"
"","low","1.7","5.0","0.0","38.9","420.7","3.1","1.0","87.4"
"Isaiah Hodgins","NYG","WR67","0.0","0.7","0.0","48.4","546.8","4.8","0.7","106.6"
"","high","0.0","1.9","0.0","57.3","759.5","6.0","0.0","192.7"
"","low","0.0","0.0","0.0","34.8","374.5","2.5","1.1","75.8"
"Tim Patrick","DEN","WR68","0.0","0.4","0.0","43.5","616.3","3.9","0.0","106.6"
"","high","0.0","1.7","0.0","48.5","743.0","6.0","0.0","167.8"
"","low","0.0","0.0","0.0","34.1","467.7","1.8","0.0","85.3"
"Michael Gallup","DAL","WR69","0.0","0.9","0.0","45.9","601.4","3.9","0.0","106.5"
"","high","0.0","4.4","0.0","50.6","694.1","5.0","0.0","135.2"
"","low","0.0","0.0","0.0","41.1","488.0","2.6","0.0","86.0"
"Tyler Higbee","LAR","TE12","0.0","0.5","0.0","60.9","562.7","3.4","0.3","106.3"
"","high","0.0","1.0","0.0","68.0","639.0","4.0","0.0","171.7"
"","low","0.0","0.0","0.0","55.6","525.1","1.5","1.0","98.5"
"Tyler Allgeier","ATL","RB43","148.6","700.7","3.2","11.9","92.0","0.5","0.7","106.2"
"","high","172.0","817.2","5.2","17.0","125.0","1.0","0.0","141.5"
"","low","128.0","587.0","1.0","7.0","61.0","0.0","2.0","89.9"
"Rashid Shaheed","NO","WR70","3.4","47.7","0.9","39.8","611.9","2.6","0.3","106.1"
"","high","5.2","74.8","2.0","47.6","691.0","4.5","0.0","168.5"
"","low","0.0","0.0","0.0","32.0","528.5","1.0","1.0","88.3"
"Chigoziem Okonkwo","TEN","TE13","5.0","20.3","0.2","46.2","572.5","3.7","0.0","105.6"
"","high","5.0","25.9","0.3","48.1","616.5","4.0","0.0","145.5"
"","low","5.0","14.7","0.0","42.0","513.4","3.4","0.0","99.1"
"Van Jefferson","LAR","WR71","0.9","6.1","0.0","42.2","599.1","3.9","0.0","105.2"
"","high","1.6","13.2","0.0","47.9","697.8","4.8","0.0","168.6"
"","low","0.0","0.0","0.0","36.0","530.0","2.9","0.0","91.1"
"Greg Dulcich","DEN","TE14","0.0","0.8","0.0","47.4","580.5","3.8","0.0","104.8"
"","high","0.0","1.6","0.0","50.0","652.0","4.3","0.0","143.5"
"","low","0.0","0.0","0.0","42.7","508.1","2.9","0.0","100.1"
"Gerald Everett","LAC","TE15","0.0","0.7","0.0","52.6","535.9","3.7","0.6","101.1"
"","high","0.0","1.4","0.0","59.6","586.1","4.2","0.0","169.9"
"","low","0.0","0.0","0.0","50.0","503.0","2.8","1.0","92.3"
"Skyy Moore","KC","WR72","6.1","36.2","0.2","45.4","591.2","3.3","2.9","101.1"
"","high","8.4","50.4","0.6","58.0","774.7","5.0","0.0","141.7"
"","low","4.0","20.4","0.0","27.2","296.9","1.6","6.0","96.5"
"Robert Woods","HOU","WR73","4.1","19.6","0.2","55.0","546.6","2.8","0.4","100.8"
"","high","8.4","52.6","0.7","65.8","649.4","4.1","0.0","183.1"
"","low","0.0","0.0","0.0","47.3","487.0","1.1","1.0","83.5"
"Elijah Moore","CLE","WR74","4.9","24.4","0.2","42.7","579.1","3.1","0.3","100.8"
"","high","7.6","44.6","0.8","55.0","709.5","4.1","0.0","155.7"
"","low","0.0","0.0","0.0","18.9","261.9","1.4","1.0","78.7"
"Zach Charbonnet","SEA","RB44","120.8","526.5","3.2","19.5","165.1","0.6","1.2","99.5"
"","high","149.7","626.9","4.4","24.0","232.6","1.0","0.6","135.8"
"","low","101.0","465.0","2.2","15.5","101.4","0.0","2.0","82.9"
"Cole Kmet","CHI","TE16","0.0","2.0","0.0","45.8","504.4","4.3","0.1","99.1"
"","high","0.0","4.1","0.0","53.0","578.3","6.0","0.0","134.0"
"","low","0.0","0.0","0.0","43.0","437.6","3.0","0.4","90.5"
"Devin Singletary","HOU","RB45","130.3","544.3","2.7","23.6","170.8","0.3","1.3","99.0"
"","high","147.0","590.5","4.0","28.0","199.3","0.7","0.9","136.8"
"","low","117.7","515.0","1.3","15.6","97.0","0.0","2.0","81.8"
"Chuba Hubbard","CAR","RB46","109.1","524.9","3.3","17.5","163.5","0.5","0.7","98.4"
"","high","129.8","764.5","4.9","21.6","231.0","1.0","0.5","160.8"
"","low","97.4","426.0","2.0","10.0","72.7","0.0","1.0","74.8"
"Odell Beckham Jr.","BAL","WR75","1.4","20.7","0.3","39.8","543.5","3.4","0.1","98.2"
"","high","3.0","58.0","1.0","56.0","737.0","5.0","0.0","133.8"
"","low","0.0","0.0","0.0","18.2","212.8","1.6","0.3","71.1"
"Jayden Reed","GB","WR76","1.3","12.7","0.1","45.1","574.0","2.7","0.2","97.5"
"","high","2.5","22.4","0.1","47.5","591.7","3.4","0.0","142.8"
"","low","0.0","0.0","0.0","42.6","546.7","1.5","0.4","100.2"
"D'Onta Foreman","CHI","RB47","141.9","704.6","3.3","5.9","46.6","0.2","1.0","97.1"
"","high","164.8","851.8","5.9","7.0","69.4","0.3","0.5","135.0"
"","low","116.8","517.1","0.7","5.0","35.0","0.0","2.0","79.0"
"Russell Gage","TB","WR77","0.4","1.5","0.0","53.9","542.4","2.7","0.6","96.5"
"","high","1.1","4.0","0.0","59.0","659.0","4.0","0.0","172.6"
"","low","0.0","0.0","0.0","43.7","476.8","0.8","1.0","89.9"
"De'Von Achane","MIA","RB48","129.7","462.6","2.9","20.6","180.9","0.8","1.0","94.7"
"","high","140.3","575.3","4.0","28.3","267.0","1.4","0.3","123.7"
"","low","114.0","213.2","2.0","7.6","44.4","0.3","2.0","56.9"
"Greg Dortch","ARI","WR78","6.4","51.8","0.1","55.1","504.6","2.0","0.6","94.3"
"","high","10.0","72.0","0.2","59.0","622.0","2.9","0.1","171.0"
"","low","4.6","27.4","0.0","51.2","267.8","0.7","1.0","76.9"
"Jaylen Warren","PIT","RB49","101.6","465.6","2.5","22.3","200.8","0.3","0.4","94.0"
"","high","110.6","502.7","2.9","26.0","256.2","0.6","0.0","119.1"
"","low","90.3","403.9","2.0","16.0","113.7","0.0","1.0","72.1"
"Darius Slayton","NYG","WR79","0.7","2.1","0.0","39.4","600.2","2.5","0.6","93.6"
"","high","1.0","8.5","0.0","40.8","669.1","3.0","0.0","143.8"
"","low","0.0","0.0","0.0","37.0","519.5","2.0","1.0","78.7"
"Juwan Johnson","NO","TE17","0.0","0.4","0.0","40.7","478.9","4.2","0.0","93.3"
"","high","0.0","0.7","0.0","44.0","493.6","6.0","0.0","129.8"
"","low","0.0","0.0","0.0","39.0","465.1","3.0","0.0","86.8"
"Alec Pierce","IND","WR80","0.0","0.3","0.0","37.8","591.6","2.4","0.0","92.4"
"","high","0.0","1.0","0.0","45.3","735.1","3.6","0.0","153.4"
"","low","0.0","0.0","0.0","29.0","473.0","1.6","0.0","68.9"
"Tyquan Thornton","NE","WR81","2.8","10.0","0.6","38.9","489.3","2.9","0.0","90.8"
"","high","5.6","29.7","1.9","45.7","521.6","3.2","0.0","118.0"
"","low","0.0","0.0","0.0","32.0","470.8","2.6","0.0","89.9"
"John Metchie III","HOU","WR82","1.4","10.3","0.1","38.8","539.2","2.7","0.2","90.7"
"","high","2.8","17.2","0.1","45.3","638.1","4.2","0.0","153.2"
"","low","0.0","0.0","0.0","32.3","366.0","1.9","0.4","67.9"
"Irv Smith Jr.","CIN","TE18","0.0","0.7","0.0","44.9","426.3","4.1","0.0","89.7"
"","high","0.0","1.3","0.0","52.0","479.6","6.0","0.0","141.3"
"","low","0.0","0.0","0.0","38.0","347.0","3.0","0.0","81.1"
"Mack Hollins","ATL","WR83","0.7","15.9","0.1","43.3","488.1","2.8","0.2","88.6"
"","high","1.3","34.7","0.2","46.7","586.5","4.0","0.0","156.0"
"","low","0.0","0.0","0.0","39.8","417.2","1.3","0.4","85.0"
"Mecole Hardman Jr.","NYJ","WR84","7.9","61.8","0.9","37.2","447.5","2.5","0.8","88.3"
"","high","9.3","89.6","2.0","37.7","491.2","3.2","0.2","127.6"
"","low","5.5","41.7","0.5","37.0","412.1","1.4","1.3","83.6"
"Corey Davis","NYJ","WR85","0.0","0.5","0.0","36.8","542.5","2.6","0.1","87.8"
"","high","0.0","1.9","0.0","42.2","565.4","3.2","0.0","130.7"
"","low","0.0","0.0","0.0","31.0","533.8","1.0","0.4","82.4"
"Dalton Kincaid","BUF","TE19","0.0","1.3","0.0","39.2","466.7","3.6","0.4","87.4"
"","high","0.0","2.7","0.0","42.3","539.7","5.0","0.0","118.6"
"","low","0.0","0.0","0.0","33.5","364.8","2.9","1.0","83.1"
"Allen Robinson II","PIT","WR86","0.1","0.4","0.0","41.0","524.1","2.4","0.0","87.3"
"","high","0.4","1.6","0.0","47.9","625.9","3.4","0.0","151.5"
"","low","0.0","0.0","0.0","37.1","423.1","0.7","0.0","73.5"
"Kenneth Gainwell","PHI","RB50","80.0","362.5","3.3","21.4","168.6","0.6","0.7","85.9"
"","high","98.0","493.0","4.0","23.2","201.9","0.8","0.5","108.2"
"","low","70.4","308.5","2.7","18.9","131.2","0.0","1.0","75.9"
"Noah Fant","SEA","TE20","0.0","0.8","0.0","44.6","462.6","2.8","0.1","85.6"
"","high","0.0","1.7","0.0","53.0","529.0","4.0","0.0","124.9"
"","low","0.0","0.0","0.0","37.9","384.2","1.6","0.2","74.3"
"Chase Claypool","CHI","WR87","6.0","40.7","0.2","33.3","492.6","2.5","0.5","85.6"
"","high","10.0","72.0","0.5","34.3","600.0","3.2","0.0","117.4"
"","low","0.0","0.0","0.0","31.7","441.3","1.2","1.0","74.7"
"Roschon Johnson","CHI","RB51","112.1","510.5","2.5","11.4","125.4","0.6","1.4","85.3"
"","high","121.9","639.0","4.0","14.0","178.7","1.0","0.7","97.5"
"","low","96.4","410.6","1.1","8.9","61.4","0.4","2.0","68.9"
"Hayden Hurst","CAR","TE21","0.0","0.4","0.0","46.3","445.6","3.0","0.5","84.9"
"","high","0.0","0.8","0.0","49.0","479.0","3.5","0.0","127.3"
"","low","0.0","0.0","0.0","42.2","404.2","2.7","1.0","78.2"
"Marvin Jones Jr.","DET","WR88","0.1","0.6","0.0","36.5","481.5","3.0","0.0","84.5"
"","high","0.3","2.4","0.0","39.1","554.1","4.0","0.0","134.0"
"","low","0.0","0.0","0.0","31.4","388.9","1.1","0.0","77.8"
"Khalil Shakir","BUF","WR89","1.2","7.0","0.1","36.6","515.2","2.3","0.1","84.2"
"","high","3.5","22.4","0.2","44.6","540.1","3.5","0.0","119.9"
"","low","0.0","0.0","0.0","32.0","500.0","0.7","0.4","71.3"
"Rashee Rice","KC","WR90","1.5","9.4","0.0","34.2","492.0","2.8","0.5","83.3"
"","high","2.4","14.8","0.1","52.4","712.3","5.1","0.0","117.8"
"","low","0.0","0.0","0.0","20.2","238.6","1.3","1.0","69.1"
"Hunter Henry","NE","TE22","0.0","0.5","0.0","39.1","470.6","2.8","0.1","83.2"
"","high","0.0","1.0","0.0","43.3","565.5","3.7","0.0","141.6"
"","low","0.0","0.0","0.0","37.0","412.5","1.2","0.2","72.5"
"Israel Abanikanda","NYJ","RB52","106.7","432.9","2.3","18.0","160.5","0.6","1.3","82.8"
"","high","113.0","486.0","4.0","18.0","180.0","1.0","0.6","84.0"
"","low","100.4","379.8","0.5","18.0","140.9","0.2","2.0","79.2"
"Dawson Knox","BUF","TE23","0.0","0.7","0.0","37.1","419.7","3.6","0.2","81.9"
"","high","0.0","1.3","0.0","42.8","468.6","4.2","0.0","106.9"
"","low","0.0","0.0","0.0","31.0","350.0","2.8","0.5","69.6"
"Chase Edmonds","TB","RB53","78.9","369.8","1.8","23.0","180.4","0.8","0.4","81.1"
"","high","100.0","567.1","3.2","26.8","237.8","1.1","0.0","144.8"
"","low","63.8","281.4","0.3","16.1","121.0","0.3","1.0","59.5"
"Tyler Conklin","NYJ","TE24","0.0","4.1","0.0","46.0","422.2","2.3","0.0","79.6"
"","high","0.0","8.2","0.0","58.0","566.0","3.0","0.0","121.7"
"","low","0.0","0.0","0.0","39.5","347.5","0.1","0.0","75.0"
"Sam LaPorta","DET","TE25","0.0","1.3","0.0","38.6","422.7","3.1","0.4","79.5"
"","high","0.0","2.6","0.0","41.0","487.2","4.0","0.0","105.7"
"","low","0.0","0.0","0.0","33.0","343.5","2.3","1.0","76.3"
"Gus Edwards","BAL","RB54","108.8","540.1","3.0","6.2","59.8","0.1","1.1","79.2"
"","high","139.0","668.0","5.0","8.0","84.0","0.3","1.0","92.1"
"","low","67.6","328.5","0.2","5.3","38.4","0.0","1.2","42.0"
"Cade Otton","TB","TE26","0.0","0.7","0.0","44.3","440.5","2.1","0.0","79.0"
"","high","0.0","1.3","0.0","50.2","515.5","3.0","0.0","139.5"
"","low","0.0","0.0","0.0","39.9","402.3","0.3","0.0","70.1"
"Zach Ertz","ARI","TE27","0.0","0.3","0.0","43.7","432.5","2.4","0.4","78.7"
"","high","0.0","0.7","0.0","51.0","475.2","4.0","0.0","120.5"
"","low","0.0","0.0","0.0","36.0","344.0","0.7","1.0","68.3"
"Jelani Woods","IND","TE28","0.0","1.0","0.0","35.1","431.0","2.9","0.0","78.3"
"","high","0.0","2.1","0.0","43.2","540.2","4.0","0.0","133.3"
"","low","0.0","0.0","0.0","28.0","309.1","1.9","0.0","59.7"
"Isaiah McKenzie","IND","WR91","7.6","49.1","0.3","38.9","403.8","1.9","0.0","77.8"
"","high","9.7","67.2","0.5","44.5","557.5","3.0","0.0","145.5"
"","low","5.5","30.5","0.2","33.4","324.3","0.7","0.1","65.8"
"Parris Campbell","NYG","WR92","3.2","38.7","0.1","34.7","431.9","2.1","0.2","77.3"
"","high","5.6","57.0","0.4","46.2","554.8","3.3","0.0","144.4"
"","low","0.0","0.0","0.0","13.8","144.6","0.8","0.6","36.3"
"Jalin Hyatt","NYG","WR93","1.5","10.4","0.1","33.7","462.5","2.2","0.5","76.8"
"","high","2.5","15.4","0.1","47.4","582.3","3.0","0.0","110.4"
"","low","0.0","0.0","0.0","18.6","237.3","1.4","1.0","70.3"
"Wan'Dale Robinson","NYG","WR94","2.5","10.1","0.1","35.9","465.9","2.0","0.5","76.6"
"","high","4.6","29.3","0.2","55.0","657.3","3.0","0.0","126.0"
"","low","0.0","0.0","0.0","15.3","175.6","1.0","1.0","57.4"
"Joshua Palmer","LAC","WR95","0.6","2.3","0.0","36.8","458.8","2.0","0.3","76.1"
"","high","1.0","4.6","0.0","53.0","580.0","3.0","0.0","112.2"
"","low","0.0","0.0","0.0","20.2","258.9","1.3","1.0","52.0"
"Tank Bigsby","JAC","RB55","99.2","395.0","2.2","15.7","131.5","0.6","1.0","75.5"
"","high","123.7","490.2","3.0","21.0","181.9","1.0","0.4","101.5"
"","low","71.8","294.9","1.2","10.8","55.8","0.3","2.0","66.1"
"Logan Thomas","WAS","TE29","0.0","0.8","0.0","43.2","411.9","2.0","0.1","74.7"
"","high","0.0","1.5","0.0","45.6","449.0","3.1","0.0","117.7"
"","low","0.0","0.0","0.0","38.3","389.1","0.5","0.3","65.6"
"Cordarrelle Patterson","ATL","RB56","74.2","315.5","2.4","18.7","158.3","0.8","0.5","74.6"
"","high","90.2","370.8","4.0","26.3","198.6","1.4","0.2","91.0"
"","low","53.5","255.5","0.9","12.0","97.0","0.4","1.0","70.3"
"Mike Gesicki","NE","TE30","0.0","0.3","0.0","35.2","406.8","2.6","0.1","73.5"
"","high","0.0","0.6","0.0","44.5","550.0","3.3","0.0","109.4"
"","low","0.0","0.0","0.0","28.1","304.0","2.0","0.2","56.6"
"Josh Reynolds","DET","WR96","0.4","0.5","0.0","31.8","447.7","2.2","0.2","73.3"
"","high","0.8","1.6","0.0","32.8","517.1","3.0","0.0","103.0"
"","low","0.0","0.0","0.0","30.7","396.9","0.7","0.3","76.6"
"Ben Skowronek","LAR","WR97","0.5","5.7","0.4","39.8","390.5","1.7","0.0","71.8"
"","high","1.0","14.0","1.0","45.0","511.2","2.7","0.0","128.8"
"","low","0.0","0.0","0.0","32.7","205.5","0.0","0.0","55.6"
"Trey McBride","ARI","TE31","0.0","0.5","0.0","37.1","400.7","2.2","0.4","71.2"
"","high","0.0","1.1","0.0","56.0","517.9","3.0","0.0","112.1"
"","low","0.0","0.0","0.0","26.2","274.3","1.3","1.0","53.7"
"Clyde Edwards-Helaire","KC","RB57","86.5","351.8","2.2","13.2","116.7","0.9","0.7","70.9"
"","high","118.7","451.0","4.0","16.4","151.8","2.0","0.5","90.3"
"","low","41.9","181.0","0.7","7.4","56.0","0.4","1.0","41.3"
"Kendre Miller","NO","RB58","99.0","360.1","2.0","14.6","133.3","0.6","1.0","70.3"
"","high","128.4","513.7","3.0","19.0","191.0","1.0","0.3","106.3"
"","low","72.6","226.5","1.3","11.0","52.2","0.3","2.0","59.0"
"Nick Westbrook-Ikhine","TEN","WR98","0.0","0.4","0.0","29.1","400.6","2.5","0.2","69.1"
"","high","0.0","1.8","0.0","32.8","465.0","4.0","0.0","106.8"
"","low","0.0","0.0","0.0","23.5","310.5","1.2","0.5","55.0"
"Tyjae Spears","TEN","RB59","92.7","356.3","1.8","15.3","126.1","0.6","1.0","68.0"
"","high","102.3","433.0","3.0","20.0","188.0","1.0","0.4","79.6"
"","low","75.8","282.0","0.5","11.0","61.4","0.2","2.0","63.2"
"Michael Carter","NYJ","RB60","75.8","280.7","1.2","20.0","182.8","0.5","0.5","66.0"
"","high","105.1","374.8","1.5","29.4","250.8","1.1","0.2","106.7"
"","low","46.4","194.0","1.1","10.7","76.9","0.0","0.7","46.4"
"Michael Mayer","LV","TE32","0.0","1.2","0.0","33.1","355.4","2.4","0.4","65.8"
"","high","0.0","2.3","0.0","39.0","448.1","3.0","0.0","93.9"
"","low","0.0","0.0","0.0","22.6","219.5","1.8","1.0","65.5"
"Chase Brown","CIN","RB61","76.9","306.6","1.7","17.4","143.8","0.6","1.0","65.6"
"","high","100.4","379.8","3.0","28.0","259.0","1.0","0.4","85.6"
"","low","46.3","195.4","0.5","9.5","64.5","0.2","2.0","43.4"
"Taysom Hill","NO","TE33","36.3","160.8","2.5","13.5","193.8","1.8","1.2","65.5"
"","high","36.3","160.9","3.2","19.9","423.0","4.8","0.0","88.3"
"","low","36.3","160.8","1.8","10.0","88.0","1.0","2.0","63.8"
"Luke Musgrave","GB","TE34","0.0","1.3","0.0","33.4","346.8","2.3","0.4","64.2"
"","high","0.0","2.5","0.0","37.0","382.5","3.0","0.0","105.9"
"","low","0.0","0.0","0.0","25.0","268.0","0.8","1.0","55.5"
"Kendrick Bourne","NE","WR99","3.7","27.1","0.1","25.0","384.2","1.6","0.1","63.9"
"","high","4.5","29.3","0.2","31.6","460.1","2.0","0.0","83.9"
"","low","3.0","25.5","0.0","18.4","289.6","0.8","0.2","68.3"
"Terrace Marshall Jr.","CAR","WR100","0.0","0.2","0.0","24.2","427.6","1.5","0.0","63.6"
"","high","0.0","0.6","0.0","34.0","576.2","2.0","0.0","92.0"
"","low","0.0","0.0","0.0","15.6","281.7","0.3","0.0","48.7"
"Ty Chandler","MIN","RB62","93.5","315.7","1.9","13.2","104.6","0.6","0.8","61.6"
"","high","114.0","458.0","4.0","15.0","135.0","1.0","0.1","74.3"
"","low","72.5","126.2","0.1","10.7","92.4","0.0","2.0","47.6"
"Richie James Jr.","KC","WR101","0.6","1.7","0.0","28.0","361.6","2.3","1.2","61.5"
"","high","1.0","4.0","0.0","56.0","660.0","6.0","0.0","102.0"
"","low","0.0","0.0","0.0","8.6","108.8","0.7","2.0","28.7"
"Pierre Strong Jr.","NE","RB63","96.5","356.1","1.9","9.8","94.2","0.2","0.6","61.4"
"","high","118.0","566.0","4.0","16.0","155.9","0.4","0.1","84.1"
"","low","66.8","122.1","0.6","6.2","43.8","0.0","1.0","38.4"
"Joshua Kelley","LAC","RB64","88.0","364.7","1.8","10.4","101.8","0.2","1.4","61.2"
"","high","98.8","437.6","2.6","17.4","160.9","0.6","1.0","98.7"
"","low","77.1","312.2","1.2","4.8","35.4","0.0","1.6","39.2"
"Austin Hooper","LV","TE35","0.0","0.3","0.0","31.8","336.2","1.9","0.0","61.1"
"","high","0.0","0.7","0.0","37.1","384.1","3.0","0.0","106.2"
"","low","0.0","0.0","0.0","28.3","262.0","0.3","0.0","49.9"
"Zonovan Knight","NYJ","RB65","82.3","334.9","1.2","14.7","107.6","0.4","0.3","61.1"
"","high","83.5","348.5","1.9","15.3","111.4","0.8","0.1","79.2"
"","low","81.0","321.2","0.1","14.2","104.4","0.0","0.4","63.2"
"Marvin Mims Jr.","DEN","WR102","1.0","6.2","0.1","25.6","392.8","1.4","0.3","60.6"
"","high","2.0","12.4","0.1","25.6","483.9","2.0","0.3","88.4"
"","low","0.0","0.0","0.0","25.6","301.7","0.7","0.3","54.8"
"Ronald Jones II","DAL","RB66","95.4","398.3","2.2","5.7","47.6","0.2","0.9","59.7"
"","high","131.0","594.0","3.0","6.7","76.4","0.3","0.7","70.1"
"","low","66.3","296.6","0.2","4.0","29.0","0.0","1.0","50.4"
"Tutu Atwell","LAR","WR103","7.0","34.7","0.5","24.1","339.7","1.3","0.4","59.2"
"","high","10.0","54.2","1.0","30.0","490.0","2.2","0.0","94.2"
"","low","1.9","12.2","0.1","16.1","209.8","0.0","1.0","46.8"
"Josh Downs","IND","WR104","1.2","9.0","0.0","23.6","364.8","1.4","0.2","57.4"
"","high","2.3","14.2","0.1","28.5","543.5","1.6","0.0","98.2"
"","low","0.0","0.0","0.0","18.8","227.8","1.1","0.4","53.4"
"Sterling Shepard","NYG","WR105","2.0","12.7","0.1","26.2","334.9","1.6","0.3","57.0"
"","high","3.1","27.0","0.2","48.0","521.0","4.0","0.0","86.2"
"","low","0.0","0.0","0.0","13.0","174.2","0.4","1.0","36.4"
"Jake Ferguson","DAL","TE36","0.0","0.5","0.0","28.2","289.9","2.1","0.0","55.7"
"","high","0.0","1.0","0.0","35.4","349.8","3.3","0.0","68.7"
"","low","0.0","0.0","0.0","18.4","182.8","0.8","0.0","52.8"
"Keaontay Ingram","ARI","RB67","72.3","291.7","1.6","14.0","88.9","0.2","0.4","55.2"
"","high","102.0","363.6","3.0","15.0","108.0","0.5","0.0","81.2"
"","low","48.5","171.9","0.0","13.2","60.1","0.0","1.0","42.7"
"Isaiah Likely","BAL","TE37","0.0","0.6","0.0","24.5","304.0","2.1","0.0","55.1"
"","high","0.0","1.2","0.0","32.2","438.1","3.0","0.0","101.1"
"","low","0.0","0.0","0.0","17.8","174.6","1.5","0.0","38.4"
"Latavius Murray","BUF","RB68","66.9","313.4","1.7","10.7","75.5","0.2","0.3","54.8"
"","high","93.5","434.3","3.0","15.3","126.4","0.4","0.0","96.4"
"","low","20.1","87.0","0.2","6.8","44.9","0.0","1.0","24.5"
"Zack Moss","IND","RB69","69.3","334.0","1.6","9.4","68.4","0.2","0.7","54.6"
"","high","92.0","523.5","3.6","11.0","94.3","0.3","0.5","98.1"
"","low","27.5","121.3","0.5","6.9","45.0","0.0","1.0","25.5"
"Jerome Ford","CLE","RB70","88.5","316.2","1.4","8.2","94.1","0.2","0.6","53.7"
"","high","112.7","496.4","3.0","11.0","172.1","0.4","0.1","92.3"
"","low","64.8","114.6","0.7","4.1","33.1","0.0","1.0","28.2"
"Eric Gray","NYG","RB71","70.7","298.5","1.0","13.0","95.3","0.5","0.7","53.6"
"","high","79.0","380.0","2.0","13.0","110.0","1.0","0.3","56.5"
"","low","62.3","216.9","0.0","13.0","80.5","0.0","1.0","46.1"
"Matt Breida","NYG","RB72","64.3","287.1","1.2","11.5","105.1","0.3","1.1","51.8"
"","high","85.2","366.1","2.2","16.4","168.6","0.6","1.0","85.1"
"","low","48.8","226.6","0.3","6.0","44.5","0.0","1.2","29.7"
"Laviska Shenault Jr.","CAR","WR106","18.5","86.7","0.8","18.0","248.6","0.7","0.2","50.7"
"","high","27.8","158.7","1.7","21.6","370.7","1.3","0.1","73.6"
"","low","9.1","48.3","0.2","14.4","158.0","0.0","0.3","50.8"
"Sony Michel","LAR","RB73","69.9","294.9","1.4","11.0","66.1","0.2","0.5","50.3"
"","high","90.0","374.8","2.3","16.2","119.0","0.5","0.2","87.2"
"","low","50.7","150.4","0.0","7.8","23.9","0.0","1.0","28.9"
"Isaiah Spiller","LAC","RB74","75.1","276.8","0.9","9.5","86.9","0.3","0.3","47.3"
"","high","94.4","391.9","1.1","14.0","135.9","0.6","0.2","73.1"
"","low","55.7","189.4","0.4","4.9","21.9","0.1","0.5","38.5"
"Luke Schoonmaker","DAL","TE38","0.0","1.3","0.0","23.5","256.0","1.6","0.4","46.2"
"","high","0.0","2.5","0.0","32.9","338.2","2.3","0.0","92.7"
"","low","0.0","0.0","0.0","15.5","156.0","0.6","1.0","34.7"
"JaMycal Hasty","JAC","RB75","41.8","200.7","1.1","13.5","104.2","0.4","0.5","45.1"
